,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
2048,1.0,1.929167439273132,32.53866122751715,13.93,0.0,64.59322269608752,475.2,1.8904709809011682,0.0,348.25,823.45,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2049,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2050,1.0,0.0,2.0,22.905796402744297,0.0,64.59322269608752,2280.6734637493046,0.0,0.0,94.38,136.82999999999998,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
2051,1.0,0.0,1.0,31.16,11.0,53.95,53.95,0.0,6.797700723159651,31.16,85.11,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2052,1.0,0.0,10.0,18.03,6.0,110.1,2280.6734637493046,0.0,0.0,180.3,1223.6,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2053,1.0,1.0,38.0,49.7,30.0,94.65,3624.3,0.0,0.0,1888.6,5512.900000000001,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2054,1.0,0.0,12.0,22.905796402744297,20.32486556647506,83.8,1029.75,44.58,80.0,343.56,3044.441077322455,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
2055,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2056,1.0,3.0,33.0,49.37,0.0,20.1,620.55,0.0,6.797700723159651,1629.2099999999998,2249.76,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
2057,1.0,0.0,33.0,21.16,0.0,20.15,2280.6734637493046,0.0,0.0,750.3808752086038,1380.4299999999998,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
2058,1.0,1.0,3.0,48.38,14.0,80.3,250.05,0.0,0.0,145.14,395.19000000000005,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
2059,1.0,9.0,72.0,11.85,59.0,64.59322269608752,6954.15,0.0,0.0,853.1999999999999,7807.349999999999,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
2060,1.0,0.0,47.0,14.22,11.0,95.05,4504.55,1.8904709809011682,6.797700723159651,668.34,5172.89,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2061,1.0,8.0,71.0,12.12,23.0,93.2,6506.15,0.0,0.0,860.52,7366.67,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
2062,1.0,0.0,40.0,23.28,6.0,50.25,2023.55,0.0,6.797700723159651,931.2,2954.75,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
2063,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2064,1.0,1.0,2.0,32.62,2.0,69.3,153.8,0.0,0.0,65.24,3044.441077322455,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
2065,1.0,9.0,72.0,22.905796402744297,24.0,85.9,6110.75,0.0,0.0,782.64,6893.39,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
2066,1.0,0.0,26.0,37.51,30.0,69.05,1815.65,0.0,0.0,975.26,2790.91,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2067,1.0,5.0,32.53866122751715,22.905796402744297,0.0,19.85,739.35,2.29,0.0,316.4,1053.46,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
2068,1.0,1.929167439273132,25.0,19.56,0.0,25.4,2280.6734637493046,0.0,0.0,489.0,1035.85,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
2069,1.0,4.0,24.0,0.0,51.0,29.1,688.0,0.0,6.797700723159651,750.3808752086038,688.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
2070,1.0,1.0,1.0,49.6,13.0,70.85,70.85,0.0,6.797700723159651,49.6,120.45,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
2071,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2072,1.0,1.929167439273132,4.0,27.04,0.0,20.7,83.75,0.0,0.0,108.16,191.91,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
2073,1.0,0.0,66.0,49.13,0.0,25.1,1697.7,0.0,0.0,3242.5800000000004,4940.280000000001,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
2074,1.0,0.0,1.0,48.22,22.0,55.7,55.7,0.0,0.0,48.22,103.92,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
2075,1.0,0.0,52.0,23.04,25.0,110.75,5832.0,6.26,0.0,1198.08,7023.82,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2076,1.0,1.0,18.0,22.905796402744297,20.32486556647506,49.55,878.35,0.0,0.0,342.90000000000003,1221.25,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
2077,1.0,0.0,32.53866122751715,49.14,6.0,95.7,4729.75,0.0,140.0,2457.0,7326.75,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
2078,1.0,0.0,33.0,16.76,85.0,90.65,2989.6,0.0,6.797700723159651,553.08,3542.68,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2079,1.0,4.0,32.53866122751715,38.43,0.0,25.6,485.9,0.0,0.0,730.17,1216.07,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2080,1.0,1.0,61.0,10.94,0.0,20.25,2280.6734637493046,5.15,0.0,667.3399999999999,1940.99,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
2081,1.0,8.0,57.0,29.64,0.0,20.75,2280.6734637493046,0.0,0.0,1689.48,2812.63,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2082,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2083,1.0,0.0,2.0,5.47,29.0,64.59322269608752,105.6,0.0,0.0,10.94,116.54,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2084,1.0,0.0,60.0,48.92,11.0,101.4,2280.6734637493046,0.0,0.0,2935.2000000000003,9111.8,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
2085,1.0,1.929167439273132,32.53866122751715,7.01,42.0,76.0,2215.25,0.0,0.0,203.29,2418.54,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2086,1.0,1.929167439273132,54.0,22.905796402744297,4.0,108.0,5760.65,1.8904709809011682,0.0,959.04,6719.69,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
2087,1.0,0.0,5.0,29.15,0.0,20.45,106.9,0.0,0.0,145.75,252.65,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2088,1.0,4.0,32.53866122751715,24.44,20.32486556647506,20.25,493.95,0.0,0.0,635.44,1129.39,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
2089,1.0,1.0,32.0,22.905796402744297,23.0,85.0,2642.05,49.57,0.0,191.68,2784.16,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
2090,1.0,8.0,7.0,16.22,53.0,75.7,554.05,0.0,0.0,113.54,667.5899999999999,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2091,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2092,1.0,0.0,64.0,22.905796402744297,2.0,64.59322269608752,6603.8,0.0,0.0,750.3808752086038,7240.6,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
2093,1.0,10.0,69.0,3.81,4.0,99.5,2280.6734637493046,0.0,6.797700723159651,750.3808752086038,7104.34,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2094,1.0,1.0,32.53866122751715,44.05,19.0,97.0,1334.45,1.8904709809011682,0.0,572.65,1907.1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
2095,1.0,1.929167439273132,1.0,0.0,18.0,64.59322269608752,25.85,0.0,0.0,0.0,25.85,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
2096,1.0,0.0,4.0,6.68,17.0,84.6,360.1,0.0,0.0,26.72,386.8200000000001,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
2097,1.0,1.0,4.0,14.3,20.32486556647506,80.6,319.15,0.0,0.0,57.2,3044.441077322455,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
2098,1.0,0.0,7.0,10.53,21.0,64.59322269608752,340.35,0.0,0.0,750.3808752086038,414.06,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
2099,1.0,1.0,7.0,18.91,29.0,69.45,477.05,1.8904709809011682,6.797700723159651,132.37,609.4200000000001,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
2100,1.0,0.0,7.0,47.03,2.0,99.8,673.25,0.0,10.0,329.21000000000004,1012.46,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
2101,1.0,1.929167439273132,3.0,22.905796402744297,18.0,24.75,66.95,1.8904709809011682,0.0,0.0,3044.441077322455,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
2102,1.0,7.0,32.53866122751715,8.75,13.0,109.55,4830.25,1.8904709809011682,0.0,376.25,5206.5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
2103,1.0,10.0,68.0,43.51,22.0,88.0,6161.9,0.0,40.0,2958.68,9160.58,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
2104,1.0,0.0,32.53866122751715,25.25,17.0,55.3,2654.05,0.0,0.0,1186.75,3840.8,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2105,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2106,1.0,0.0,12.0,41.78,0.0,19.3,2280.6734637493046,0.0,0.0,501.36,730.11,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
2107,1.0,8.0,32.53866122751715,31.68,30.0,85.65,4824.45,0.0,0.0,1774.08,6598.53,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
2108,1.0,0.0,32.53866122751715,4.01,0.0,25.25,1559.3,0.0,0.0,252.63,1811.93,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
2109,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2110,1.0,10.0,42.0,44.95,69.0,63.7,2763.35,0.0,0.0,1887.9,4651.25,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
2111,1.0,0.0,43.0,22.83,47.0,104.3,4451.85,0.0,0.0,981.69,5433.54,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
2112,1.0,8.0,72.0,0.0,26.0,63.1,4685.55,0.0,0.0,0.0,4685.55,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
2113,1.0,10.0,58.0,18.37,18.0,50.3,2878.55,10.23,6.797700723159651,1065.46,3933.78,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
2114,1.0,4.0,68.0,25.19,0.0,25.05,1629.2,0.0,0.0,1712.92,3342.12,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
2115,1.0,0.0,32.53866122751715,45.77,20.0,50.75,50.75,0.0,0.0,45.77,96.52,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2116,1.0,4.0,68.0,0.0,23.0,53.0,3656.25,0.0,0.0,0.0,3656.25,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2117,1.0,4.0,44.0,1.89,20.32486556647506,64.59322269608752,2280.6734637493046,0.0,0.0,83.16,930.41,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
2118,1.0,8.0,4.0,35.09,20.32486556647506,45.25,155.35,0.0,0.0,140.36,295.71000000000004,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
2119,1.0,8.0,32.53866122751715,33.55,41.0,100.85,3527.3,0.0,0.0,1140.6999999999998,4668.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
2120,1.0,0.0,5.0,43.99,42.0,80.0,412.5,40.0,10.0,219.95,602.45,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
2121,1.0,0.0,20.0,33.14,17.0,59.2,2280.6734637493046,0.0,130.0,662.8,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
2122,1.0,0.0,7.0,34.59,12.0,74.9,490.55,0.0,0.0,750.3808752086038,3044.441077322455,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2123,1.0,0.0,42.0,22.905796402744297,13.0,54.75,2348.45,0.0,80.0,0.0,2428.45,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
2124,1.0,9.0,43.0,49.48,11.0,94.1,4107.3,0.0,0.0,2127.64,6234.9400000000005,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2125,1.0,0.0,2.0,37.43,18.0,95.85,197.7,0.0,0.0,74.86,272.56,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2126,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2127,1.0,0.0,1.0,15.28,14.0,45.1,45.1,1.8904709809011682,6.797700723159651,15.28,3044.441077322455,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
2128,1.0,3.0,50.0,0.0,73.0,44.45,2188.45,0.0,6.797700723159651,750.3808752086038,2188.45,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0
2129,1.0,9.0,66.0,45.03,0.0,20.35,1359.5,0.0,0.0,2971.98,4331.48,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
2130,1.0,0.0,31.0,0.0,51.0,25.0,789.2,22.4,0.0,0.0,766.8000000000001,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
2131,1.0,0.0,19.0,41.79,6.0,64.59322269608752,2280.6734637493046,0.0,6.797700723159651,794.01,2085.86,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
2132,1.0,0.0,30.0,22.64,18.0,68.95,2038.7,0.0,0.0,679.2,2717.9,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
2133,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2134,1.0,1.929167439273132,32.53866122751715,22.905796402744297,20.32486556647506,64.59322269608752,2280.6734637493046,1.8904709809011682,6.797700723159651,750.3808752086038,3044.441077322455,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2135,1.0,1.929167439273132,16.0,46.45,12.0,112.95,2280.6734637493046,0.0,0.0,743.2,2625.75,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
2136,1.0,10.0,70.0,21.68,30.0,114.3,8244.3,0.0,0.0,750.3808752086038,9761.9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
2137,1.0,0.0,9.0,0.0,21.0,40.75,359.4,0.0,6.797700723159651,0.0,379.4,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0
2138,1.0,0.0,15.0,43.69,29.0,64.85,950.75,0.0,0.0,750.3808752086038,1606.1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
2139,1.0,0.0,18.0,0.0,11.0,64.59322269608752,607.3,0.0,50.0,0.0,657.3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
2140,1.0,1.0,15.0,45.25,22.0,85.6,1345.55,0.0,0.0,678.75,2024.3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
2141,1.0,10.0,2.0,4.65,53.0,90.35,190.5,0.0,0.0,9.3,199.8,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2142,1.0,1.0,32.53866122751715,44.34,29.0,75.85,256.6,0.0,0.0,133.02,389.62,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
2143,1.0,0.0,25.0,24.91,18.0,70.95,2280.6734637493046,0.0,20.0,622.75,2410.1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
