,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
2800,1.0,,7.49,17.0,55.2,220.65,0.0,0.0,29.96,250.61,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,3.0,,-120.440124,4353.0,,,,0,0,0,0,0,0,0,0,0,0,0
2801,1.0,1.0,24.48,0.0,20.2,20.2,0.0,0.0,24.48,44.68,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,5.0,34.070291,-118.349191,32901.0,1.0,35.0,0.0,0,0,1,0,1,0,1,0,0,0,
2802,1.0,58.0,0.0,24.0,45.3,2651.2,40.95,0.0,0.0,2610.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,,34.168686,-118.057505,,,66.0,0.0,0,1,1,0,0,1,0,1,0,0,
2803,1.0,12.0,37.63,26.0,54.3,654.5,0.0,,451.56000000000006,1236.06,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,3.0,34.035849,-118.503508,11509.0,1.0,59.0,0.0,1,0,0,0,1,0,1,0,1,0,0
2804,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-117.047666,36351.0,,61.0,0.0,0,1,1,0,1,0,1,0,1,0,0
2805,1.0,29.0,0.0,22.0,25.1,712.85,0.0,0.0,0.0,712.85,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1.0,41.212695,-122.392067,2602.0,1.0,53.0,0.0,1,0,1,0,1,0,1,0,1,0,1
2806,1.0,68.0,44.24,,83.0,5685.8,0.0,0.0,,8694.12,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,,33.807882,-118.347957,34873.0,1.0,,0.0,1,0,0,0,1,0,0,1,1,0,2
2807,1.0,4.0,9.98,51.0,97.95,384.5,0.0,0.0,,424.42,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,3.0,35.214982,-118.59049,1436.0,1.0,21.0,0.0,0,0,0,1,1,0,0,0,1,0,3
2808,1.0,72.0,11.26,3.0,,5329.0,0.0,0.0,810.72,6139.72,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,3.0,34.95934,-120.490081,43684.0,1.0,79.0,,0,1,1,0,0,0,0,1,1,0,0
2809,1.0,52.0,0.0,19.0,44.25,2276.1,23.5,0.0,,2252.6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3.0,38.646096,-121.442433,34894.0,1.0,48.0,2.0,0,1,1,0,1,0,0,1,0,1,
2810,1.0,59.0,16.15,26.0,88.75,5348.65,0.0,0.0,952.85,6301.5,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,3.0,37.670526,-120.877572,,1.0,75.0,1.0,1,0,1,0,0,1,0,1,0,1,0
2811,1.0,7.0,0.0,19.0,40.1,293.3,,0.0,0.0,293.3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,2.0,,,,1.0,36.0,0.0,0,0,1,0,1,0,1,0,1,0,3
2812,,41.0,18.84,26.0,78.35,3211.2,0.0,0.0,772.4399999999999,,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3.0,33.850452,-117.726668,19629.0,,,,0,0,0,0,0,0,0,0,0,0,0
2813,1.0,72.0,,85.0,78.85,5763.15,0.0,0.0,2851.92,8615.07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3.0,33.806708,,4456.0,1.0,,0.0,0,1,0,1,1,0,0,0,1,0,
2814,1.0,,0.0,16.0,29.5,1423.05,0.0,0.0,0.0,,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,4.0,34.029175,-117.307211,11024.0,1.0,38.0,1.0,1,0,1,0,1,0,0,1,0,1,0
2815,1.0,,39.76,76.0,,4663.4,0.0,0.0,2385.6,7049.0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4.0,34.19225,-118.776874,14814.0,1.0,59.0,3.0,0,1,1,0,1,0,0,1,0,0,0
2816,1.0,34.0,20.75,,67.65,,0.0,0.0,705.5,3044.8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,3.0,36.657462,-119.595293,1965.0,1.0,22.0,,1,0,0,1,1,0,1,0,1,0,0
2817,1.0,38.0,46.96,13.0,94.75,3653.0,45.82,0.0,1784.48,5391.66,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,3.0,33.949255,-118.246978,44586.0,1.0,68.0,0.0,0,1,1,0,0,0,1,0,0,0,0
2818,1.0,48.0,44.66,27.0,69.7,3023.65,0.0,0.0,2143.68,5167.33,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,3.0,34.015481,-118.493231,5221.0,,19.0,1.0,1,0,0,1,1,0,0,1,0,1,
2819,1.0,6.0,17.18,22.0,56.25,389.1,0.0,0.0,,492.18,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1.0,38.71967,-121.862416,38547.0,1.0,44.0,0.0,1,0,1,0,1,0,1,0,1,0,
2820,1.0,,43.8,0.0,19.75,624.15,0.0,0.0,,2025.75,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,4.0,32.770393,-115.60915,43712.0,1.0,46.0,0.0,1,0,1,0,0,0,1,0,0,0,0
2821,1.0,69.0,14.76,14.0,84.9,5785.65,0.0,0.0,1018.44,6804.089999999999,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,,,-121.529447,42832.0,1.0,77.0,0.0,0,1,1,0,0,1,0,1,1,0,0
2822,1.0,34.0,,23.0,79.95,2727.3,0.0,0.0,180.88,2908.1800000000003,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,4.0,37.797526,,2240.0,1.0,40.0,0.0,1,0,1,0,1,0,1,0,1,0,0
2823,,58.0,2.87,69.0,75.8,4415.75,0.0,0.0,,4582.21,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3.0,33.141265,,48690.0,1.0,28.0,2.0,1,0,0,1,1,0,0,1,0,1,0
2824,1.0,61.0,26.7,30.0,59.8,3641.5,,100.0,1628.7,5370.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,,,,,1.0,27.0,1.0,1,0,0,1,1,0,0,1,0,0,0
2825,1.0,52.0,33.84,5.0,57.95,3042.25,,0.0,1759.6800000000003,4801.93,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,3.0,33.807882,-118.347957,,1.0,,0.0,0,0,1,0,1,0,1,0,1,0,0
2826,1.0,9.0,36.94,,101.5,906.85,0.0,0.0,332.46,1239.31,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,3.0,33.890853,-118.297967,47758.0,1.0,33.0,1.0,0,1,1,0,0,0,0,1,0,1,0
2827,,1.0,18.84,19.0,71.0,71.0,0.0,0.0,18.84,89.84,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,,36.554618,,2966.0,1.0,57.0,0.0,0,1,1,0,1,0,0,1,1,0,
2828,1.0,62.0,48.58,,100.15,6283.3,0.0,0.0,3011.96,9295.26,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1.0,40.557314,-124.081662,1201.0,,,0.0,1,0,1,0,1,0,0,1,1,0,
2829,1.0,18.0,41.13,23.0,49.85,865.75,0.0,0.0,740.34,1606.09,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,3.0,38.419088,-122.024568,,1.0,69.0,,1,0,1,0,0,1,1,0,1,0,0
2830,1.0,47.0,38.31,7.0,80.35,3825.85,0.0,90.0,1800.5700000000002,5716.42,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.0,,,,1.0,73.0,0.0,1,0,1,0,0,1,0,1,1,0,2
2831,1.0,58.0,49.02,0.0,20.8,1212.25,0.0,0.0,2843.1600000000003,4055.41,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,4.0,39.245911,-123.77214,882.0,1.0,29.0,0.0,0,1,0,1,1,0,1,0,1,0,
2832,1.0,72.0,34.97,11.0,90.6,6441.85,0.0,0.0,2517.84,,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,3.0,,,,1.0,57.0,0.0,0,1,1,0,1,0,0,1,1,0,
2833,1.0,10.0,7.65,,62.25,612.95,0.0,0.0,76.5,689.45,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,3.0,,,,1.0,32.0,0.0,0,1,1,0,1,0,1,0,1,0,0
2834,1.0,10.0,41.37,14.0,95.35,898.35,0.0,0.0,413.7,1312.05,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1.0,,,,1.0,71.0,0.0,0,1,0,0,0,1,1,0,1,0,
2835,1.0,32.0,15.52,12.0,64.85,2010.95,0.0,0.0,496.64,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,5.0,39.455555,-123.683979,14417.0,,43.0,0.0,0,1,1,0,0,0,1,0,1,0,
2836,1.0,12.0,,27.0,29.2,,0.0,0.0,0.0,309.1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1.0,,,,1.0,46.0,,1,0,1,0,1,0,0,1,1,0,
2837,1.0,59.0,,25.0,,3801.3,0.0,0.0,854.91,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,3.0,,,,,57.0,0.0,1,0,1,0,1,0,0,1,0,0,0
2838,1.0,16.0,25.71,48.0,71.4,1212.1,0.0,0.0,411.36,1623.46,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,5.0,33.753146,-118.367459,41263.0,1.0,24.0,0.0,0,1,0,1,1,0,1,0,0,0,0
2839,1.0,33.0,26.8,17.0,91.25,2964.05,0.0,130.0,884.4,,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,5.0,,,,1.0,55.0,0.0,0,1,1,0,1,0,0,0,1,0,0
2840,1.0,16.0,,17.0,72.65,1194.3,,0.0,751.84,1946.14,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1.0,34.1692,-118.372498,36625.0,,,,0,0,0,0,0,0,0,0,0,0,1
2841,,1.0,16.91,0.0,19.65,19.65,0.0,0.0,16.91,,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3.0,,-119.286558,826.0,1.0,40.0,,0,1,1,0,1,0,1,0,1,0,0
2842,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,33.960891,,38181.0,1.0,35.0,0.0,1,0,1,0,1,0,1,0,1,0,0
2843,,38.0,33.71,17.0,70.45,2597.6,0.0,0.0,1280.98,3878.58,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,,,,1.0,39.0,0.0,0,1,1,0,1,0,1,0,0,0,4
2844,1.0,7.0,0.0,13.0,29.8,,11.83,0.0,0.0,208.62,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,,37.924838,-122.289145,,1.0,80.0,0.0,0,1,0,0,0,1,0,1,1,0,
2845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,37.449537,-121.994813,2147.0,,25.0,0.0,0,1,0,1,1,0,1,0,1,0,0
2846,1.0,11.0,5.84,10.0,,893.2,0.0,30.0,64.24,987.44,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,5.0,34.19829,-118.602203,23519.0,1.0,31.0,2.0,0,1,0,0,1,0,1,0,0,1,
2847,1.0,55.0,35.04,57.0,103.7,5656.75,0.0,20.0,1927.2,7603.95,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,3.0,36.622237,-119.521126,12587.0,1.0,37.0,3.0,0,0,1,0,1,0,0,1,0,1,
2848,,59.0,47.05,24.0,90.3,5194.05,0.0,,,7970.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,3.0,40.342928,-124.063329,82.0,1.0,50.0,2.0,1,0,0,0,1,0,0,1,0,1,
2849,1.0,72.0,47.24,,20.05,1423.65,0.0,0.0,3401.28,4824.93,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,,36.444232,,2900.0,1.0,44.0,0.0,1,0,1,0,1,0,0,1,0,0,
2850,1.0,,8.53,73.0,60.0,3273.95,0.0,0.0,,3734.57,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,,37.890274,,15882.0,1.0,22.0,3.0,0,0,0,1,1,0,0,1,0,1,
2851,1.0,68.0,3.41,,90.2,6297.65,0.0,0.0,231.88,6529.53,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,4.0,33.92128,,24511.0,1.0,27.0,,1,0,0,1,1,0,0,1,0,0,0
2852,1.0,,18.26,3.0,84.95,2169.75,0.0,,474.7600000000001,2644.51,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,3.0,,,,1.0,65.0,0.0,1,0,1,0,0,1,0,1,0,0,4
2853,1.0,20.0,0.0,10.0,24.45,482.8,0.0,,0.0,482.8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3.0,,-120.550507,6165.0,1.0,44.0,0.0,1,0,0,0,1,0,0,1,1,0,
2854,1.0,5.0,26.86,71.0,56.15,291.45,0.0,,134.3,425.75,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0,38.325599,-122.642352,3777.0,1.0,,0.0,0,1,0,1,1,0,1,0,0,0,
2855,1.0,12.0,0.0,22.0,30.25,368.85,0.0,0.0,0.0,368.85,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,4.0,,-117.717854,48273.0,1.0,48.0,1.0,1,0,1,0,1,0,0,0,0,1,0
2856,1.0,71.0,26.56,,93.25,6669.45,0.0,90.0,1885.76,8645.21,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,4.0,33.976678,-118.065875,32148.0,1.0,40.0,0.0,0,0,1,0,1,0,0,1,1,0,0
2857,,72.0,48.52,51.0,116.45,8013.55,0.0,90.0,3493.44,,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4.0,33.991782,-118.479229,31021.0,1.0,25.0,0.0,0,0,0,1,0,0,1,0,1,0,0
2858,1.0,1.0,,69.0,80.5,,0.0,0.0,35.77,116.27,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1.0,,,,1.0,24.0,0.0,0,1,0,1,1,0,1,0,1,0,
2859,1.0,7.0,6.83,17.0,59.1,369.25,0.0,0.0,47.81,417.06,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.0,38.018065,-122.546024,28403.0,,,,0,0,0,0,0,0,0,0,0,0,0
2860,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,,-120.249581,3256.0,1.0,42.0,0.0,0,1,1,0,1,0,0,1,1,0,0
2861,1.0,37.0,45.06,82.0,100.3,3541.4,0.0,0.0,1667.22,5208.62,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5.0,,-122.15728,,1.0,26.0,0.0,1,0,0,1,1,0,1,0,1,0,0
2862,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,34.188339,-118.300942,18112.0,1.0,28.0,3.0,0,1,0,1,0,0,0,1,0,1,0
2863,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.294926,-121.894763,46185.0,1.0,37.0,0.0,0,1,1,0,1,0,1,0,1,0,
2864,1.0,16.0,27.24,0.0,,,0.0,0.0,435.84,726.39,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,,34.231318,,47.0,,,,0,0,0,0,0,0,0,0,0,0,
2865,1.0,23.0,1.58,47.0,55.3,1284.2,0.0,0.0,36.34,1320.54,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,4.0,,,,1.0,25.0,3.0,0,1,0,1,0,0,1,0,0,1,0
2866,,7.0,20.52,28.0,95.0,655.5,36.6,10.0,143.64,772.54,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1.0,33.783047,-118.1486,43467.0,1.0,32.0,4.0,0,0,1,0,1,0,1,0,0,1,1
2867,1.0,54.0,,0.0,24.05,1230.9,0.0,0.0,2245.32,,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4.0,37.654551,-119.822984,579.0,1.0,19.0,2.0,0,0,0,1,0,0,0,1,0,1,0
2868,1.0,41.0,15.91,29.0,73.0,3001.2,0.0,,652.3100000000001,3653.51,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2.0,38.689174,-121.218435,32040.0,1.0,34.0,0.0,0,1,1,0,1,0,0,1,1,0,1
2869,1.0,,8.39,59.0,,6838.6,0.0,0.0,587.3000000000001,7425.900000000001,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,5.0,38.140719,-121.838298,138.0,1.0,25.0,,0,0,0,0,1,0,1,0,1,0,0
2870,1.0,2.0,41.9,71.0,,84.4,0.0,10.0,83.8,178.2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,5.0,36.319181,-117.593053,64.0,,,,0,0,0,0,0,0,0,0,0,0,0
2871,1.0,33.0,48.09,9.0,51.45,1758.9,0.0,0.0,1586.97,,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,3.0,34.630356,-120.032564,5710.0,1.0,42.0,0.0,1,0,1,0,1,0,0,1,1,0,0
2872,1.0,4.0,6.03,8.0,70.2,280.35,30.75,0.0,24.12,,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,5.0,38.232389,-122.324944,26894.0,,,,0,0,0,0,0,0,0,0,0,0,
2873,1.0,2.0,37.76,10.0,70.0,153.05,0.0,0.0,,228.57,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,3.0,37.421633,-122.009613,16985.0,1.0,31.0,0.0,1,0,1,0,0,0,1,0,1,0,5
2874,1.0,13.0,27.04,10.0,56.0,764.55,0.0,0.0,351.52,1116.07,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,3.0,33.778436,-118.118648,,,63.0,,1,0,0,0,1,0,1,0,0,1,0
2875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.850452,,19629.0,,,,0,0,0,0,0,0,0,0,0,0,0
2876,1.0,52.0,27.74,18.0,106.5,5621.85,0.0,90.0,1442.48,7154.33,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,5.0,35.996923,-120.000951,1809.0,1.0,,0.0,1,0,0,0,0,1,0,1,1,0,0
2877,1.0,20.0,22.31,21.0,54.0,1055.9,0.0,0.0,446.2,1502.1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,4.0,37.921137,,781.0,1.0,68.0,0.0,0,1,0,0,0,1,1,0,1,0,0
2878,1.0,17.0,9.5,16.0,,,,0.0,161.5,1490.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,,,-121.041166,6189.0,1.0,70.0,0.0,0,1,0,0,0,1,0,1,1,0,1
2879,1.0,8.0,,7.0,80.1,679.3,0.0,0.0,,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0,,,,1.0,34.0,0.0,1,0,1,0,1,0,1,0,1,0,1
2880,1.0,1.0,23.7,17.0,50.45,50.45,0.0,0.0,23.7,74.15,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,3.0,38.32153,,5159.0,1.0,39.0,0.0,1,0,1,0,1,0,1,0,1,0,2
